2026-04-07 13:26:55,0.0392504557967186,0.0,0.0,LOW
2026-04-07 13:26:56,0.04088588431477547,0.0012458598939701915,0.0,LOW
2026-04-07 13:26:57,0.04206175357103348,0.0021027603652328253,0.0,LOW
2026-04-07 13:26:58,0.041764117777347565,0.0027875625528395176,0.0,LOW
2026-04-07 13:26:59,0.05642949789762497,0.0034080976620316505,0.0,LOW
2026-04-07 13:27:00,0.06511148065328598,0.004160458687692881,0.0,LOW
2026-04-07 13:27:01,0.10927087068557739,0.11066301167011261,0.0,LOW
2026-04-07 13:27:02,0.1329464167356491,2.2735400199890137,0.0,LOW
2026-04-07 13:27:03,0.15234598517417908,3.909700393676758,0.0,LOW
2026-04-07 13:27:04,0.1470688283443451,2.740159034729004,0.0,LOW
2026-04-07 13:27:05,0.1343061625957489,1.9201501607894897,0.0,LOW
2026-04-07 13:27:06,0.11432454735040665,1.3459504842758179,0.0,LOW
2026-04-07 13:27:08,0.11055003106594086,0.9443504214286804,0.0,LOW
2026-04-07 13:27:09,0.10862495005130768,0.6633635759353638,0.0,LOW
2026-04-07 13:27:11,0.1087946742773056,0.4664975106716156,0.0,LOW
2026-04-07 13:27:12,0.10646112263202667,0.328767329454422,0.0,LOW
2026-04-07 13:27:14,0.1314178705215454,0.46202802658081055,0.0,LOW
2026-04-07 13:27:15,0.12393198907375336,5.4053874015808105,0.0,LOW
2026-04-07 13:27:16,0.10361835360527039,7.621283531188965,0.0,LOW
2026-04-07 13:27:18,0.410152792930603,7.679933547973633,0.0,LOW
2026-04-07 13:27:19,0.6840890049934387,8.987793922424316,0.0,LOW
2026-04-07 13:27:20,1.0449941158294678,9.830362319946289,0.0,LOW
2026-04-07 13:27:22,1.266164779663086,9.907451629638672,0.0,LOW
2026-04-07 13:27:23,1.4376620054244995,9.940559387207031,0.0,LOW
2026-04-07 13:27:24,1.552075743675232,9.189506530761719,0.0,LOW
2026-04-07 13:27:26,1.5907578468322754,9.052884101867676,0.6732105030281773,LOW
2026-04-07 13:27:27,1.675874948501587,8.035645484924316,0.6670705752193712,LOW
2026-04-07 13:27:29,1.7749931812286377,5.956414699554443,0.649608650394611,MEDIUM
2026-04-07 13:27:30,1.8325204849243164,4.474301815032959,0.6236243043788267,MEDIUM
2026-04-07 13:27:31,1.8478647470474243,4.614593505859375,0.6067525652004063,MEDIUM
2026-04-07 13:27:33,1.8632631301879883,3.4776811599731445,0.5824824625923901,MEDIUM
2026-04-07 13:27:34,1.8721815347671509,2.6825571060180664,0.562177556491898,MEDIUM
2026-04-07 13:27:35,1.8765418529510498,2.0922069549560547,0.5423703503429165,MEDIUM
2026-04-07 13:27:37,1.8610622882843018,1.7610453367233276,0.4638658156611417,MEDIUM
2026-04-07 13:27:39,1.8658597469329834,1.7072081565856934,0.4453111830346961,MEDIUM
2026-04-07 13:27:40,1.892963171005249,1.5005487203598022,0.42749873571330826,MEDIUM
2026-04-07 13:27:42,1.9551417827606201,2.068706512451172,0.410398786284776,MEDIUM
2026-04-07 13:27:43,1.8742356300354004,4.521550178527832,0.4865731346936931,MEDIUM
2026-04-07 13:27:44,1.8004145622253418,3.9122304916381836,0.46711020930594543,MEDIUM
2026-04-07 13:27:46,1.7594382762908936,3.5231385231018066,0.44842580093370765,MEDIUM
2026-04-07 13:27:47,1.7548396587371826,3.1610779762268066,0.3941915472605108,MEDIUM
2026-04-07 13:27:49,1.775231122970581,3.048154592514038,0.3784238853700904,MEDIUM
2026-04-07 13:27:50,1.772589921951294,3.7853264808654785,0.4123155933296223,MEDIUM
2026-04-07 13:27:52,1.307478427886963,5.422906875610352,0.3958229695964375,MEDIUM
2026-04-07 13:27:53,0.9921858310699463,7.718310832977295,0.37999005081257997,MEDIUM
2026-04-07 13:27:55,1.185283899307251,8.618687629699707,0.3545226013169961,MEDIUM
2026-04-07 13:27:56,1.4021265506744385,7.57295560836792,0.34034169726431623,MEDIUM
2026-04-07 13:27:58,0.9814885854721069,9.166618347167969,0.3267280293737436,MEDIUM
2026-04-07 13:28:00,0.7623321413993835,10.125431060791016,0.31365890819879394,MEDIUM
2026-04-07 13:28:01,1.1159307956695557,9.50527572631836,0.35141584326276576,MEDIUM
2026-04-07 13:28:03,1.3584115505218506,10.444716453552246,0.3373592095322552,MEDIUM
2026-04-07 13:28:04,1.517805576324463,9.062914848327637,0.32386484115096503,MEDIUM
2026-04-07 13:28:06,1.6132551431655884,9.632715225219727,0.3109102475049264,MEDIUM
2026-04-07 13:28:08,1.799640417098999,9.66666030883789,0.29847383760472934,MEDIUM
2026-04-07 13:28:10,1.946900725364685,9.621832847595215,0.2865348841005402,MEDIUM
2026-04-07 13:28:13,1.4147095680236816,10.345440864562988,0.2750734887365186,LOW
2026-04-07 13:28:35,0.17660251259803772,0.0,0.0,LOW
2026-04-07 13:28:38,0.1541132628917694,1.7559951543807983,0.0,LOW
2026-04-07 13:28:41,0.2136361002922058,4.047801494598389,0.0,LOW
